-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/31/2021 
Location: Latitude  39.905   Longitude 116.3914 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 221.57 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WS50M,QV2M,RH2M,PRECTOTCORR
2009,2,20,-4.46,-16.64,-10.56,-3.89,99.38,4.32,6.62,0.92,37.69,0.0
2009,2,21,-2.2,-10.35,-6.27,-2.35,98.4,2.37,3.66,1.71,56.19,0.0
2009,2,22,-1.44,-13.27,-7.35,-0.53,99.32,3.47,5.05,1.28,41.38,0.0
2009,2,23,-2.59,-7.72,-5.16,-1.65,99.05,2.28,2.78,2.08,69.19,0.06
2009,2,24,-1.02,-11.56,-6.29,-1.01,99.33,3.85,5.83,1.59,50.25,0.14
2009,2,25,-1.8,-15.83,-8.81,-1.86,100.04,3.62,5.34,1.04,33.75,0.0
2009,2,26,-1.0,-14.11,-7.56,-1.0,99.83,3.58,5.64,1.22,38.0,0.0
2009,2,27,0.78,-11.92,-5.57,1.06,99.75,3.16,4.89,1.46,43.56,0.0
2009,2,28,0.37,-10.42,-5.02,0.71,99.97,2.5,3.71,1.71,52.0,0.0
2009,3,1,-0.2,-12.52,-6.36,0.4,100.74,3.59,5.64,1.34,40.62,0.0
2009,3,2,-1.84,-9.71,-5.77,-1.26,100.29,2.51,3.66,1.77,55.94,0.0
2009,3,3,1.51,-4.92,-1.7,0.96,99.29,1.55,2.21,2.62,62.94,0.0
2009,3,4,1.78,-2.27,-0.25,1.58,98.95,2.46,3.4,3.23,75.56,0.31
2009,3,5,2.5,-8.24,-2.88,2.59,98.85,6.59,9.18,2.14,51.38,1.47
2009,3,6,1.23,-14.06,-6.42,1.51,99.59,4.72,7.47,1.22,31.44,0.0
2009,3,7,3.61,-8.29,-2.34,2.69,98.9,3.05,4.12,2.01,42.94,0.0
2009,3,8,6.58,-8.47,-0.95,5.98,98.63,4.53,7.02,2.01,39.12,0.0
2009,3,9,3.01,-12.25,-4.62,2.72,99.62,2.62,4.07,1.46,34.81,0.0
2009,3,10,2.34,-9.7,-3.68,2.35,99.81,2.65,3.55,1.77,41.62,0.0
2009,3,11,3.79,-6.38,-1.3,3.87,99.63,2.96,4.02,2.38,50.5,0.47
2009,3,12,3.87,-7.1,-1.61,3.9,99.53,5.46,7.52,2.5,54.44,1.21
2009,3,13,-1.77,-19.41,-10.6,-1.31,99.92,8.54,11.31,0.73,23.25,0.16
2009,3,14,2.9,-11.89,-4.49,2.94,98.9,3.52,5.12,1.46,36.25,0.0
2009,3,15,8.33,-6.54,0.9,7.19,97.96,5.26,8.09,2.32,36.44,0.0
2009,3,16,8.91,-6.42,1.25,7.71,98.17,3.41,5.01,2.38,37.69,0.0
2009,3,17,11.72,-3.55,4.08,11.07,97.31,3.91,6.18,3.05,39.38,0.0
2009,3,18,15.51,-1.06,7.23,15.31,97.64,4.52,6.77,3.72,35.81,0.0
2009,3,19,9.03,-3.78,2.62,10.26,99.24,4.16,6.3,2.93,42.5,0.0
2009,3,20,6.37,-4.93,0.73,7.06,98.95,3.27,4.56,2.69,48.31,0.25
2009,3,21,9.95,-1.49,4.23,10.61,97.98,4.19,5.62,3.6,48.06,0.33
2009,3,22,4.85,-13.81,-4.48,6.1,99.28,4.53,6.45,1.28,25.81,0.0
2009,3,23,4.07,-6.84,-1.38,5.6,99.41,2.08,3.02,2.26,49.81,0.56
2009,3,24,2.37,-10.59,-4.11,3.11,99.62,4.27,6.21,1.83,44.31,3.66
2009,3,25,5.24,-12.88,-3.81,5.25,98.75,5.59,8.7,1.34,28.62,0.0
2009,3,26,6.73,-11.14,-2.2,6.73,99.21,2.59,4.02,1.59,29.56,0.0
2009,3,27,4.98,-9.13,-2.08,5.65,99.78,3.54,5.11,1.89,39.12,0.0
2009,3,28,3.86,-7.06,-1.6,5.71,99.5,2.98,4.31,2.26,54.5,0.0
2009,3,29,0.08,-6.99,-3.45,0.3,99.93,2.23,2.77,2.2,59.94,0.61
2009,3,30,2.0,-7.35,-2.68,2.21,100.05,1.38,1.68,2.14,52.88,0.0
2009,3,31,2.51,-11.31,-4.39,3.22,100.18,4.52,6.55,1.53,37.5,0.0
2009,4,1,5.48,-10.13,-2.33,6.55,100.16,3.99,6.17,1.71,34.31,0.0
2009,4,2,7.7,-8.41,-0.35,7.61,99.55,3.8,5.51,2.01,33.38,0.0
2009,4,3,8.8,-1.88,3.45,9.62,99.05,2.61,3.8,3.36,49.31,0.0
2009,4,4,11.68,-2.91,4.38,12.4,99.32,2.84,4.09,3.11,41.88,0.0
2009,4,5,12.7,-6.94,2.88,13.48,99.28,4.96,7.72,2.26,27.06,0.0
2009,4,6,15.58,-7.49,4.04,16.09,98.65,5.2,7.79,2.2,23.12,0.0
2009,4,7,16.72,-3.92,6.4,16.77,98.67,3.45,5.09,2.93,26.62,0.0
2009,4,8,17.28,-0.67,8.3,16.55,99.2,3.41,4.63,3.72,32.0,0.0
2009,4,9,17.24,0.91,9.08,16.69,99.19,4.3,6.05,4.09,36.0,0.0
2009,4,10,15.21,2.06,8.63,14.93,98.97,4.47,6.89,4.64,43.31,0.48
2009,4,11,15.4,8.65,12.03,16.51,98.79,2.42,3.32,7.08,66.38,0.2
2009,4,12,17.95,7.09,12.52,19.38,98.45,2.24,3.12,6.47,55.94,0.0
2009,4,13,18.25,5.33,11.8,19.39,98.21,3.71,4.98,5.86,51.12,0.01
2009,4,14,16.34,4.15,10.25,17.62,98.08,4.3,5.51,5.31,46.94,0.02
2009,4,15,11.23,-7.31,1.96,13.69,98.83,4.7,6.29,2.5,32.62,2.15
2009,4,16,11.58,-5.89,2.84,13.58,98.6,2.53,3.62,2.5,32.62,0.0
2009,4,17,14.44,-0.27,7.08,14.84,98.3,3.42,4.63,3.97,40.19,0.0
2009,4,18,15.3,7.32,11.31,16.7,98.34,2.9,3.83,6.53,60.75,0.92
2009,4,19,11.29,8.61,9.95,11.68,98.44,2.55,3.21,7.08,83.69,11.02
2009,4,20,14.08,2.6,8.34,15.13,97.77,6.17,8.09,4.88,52.44,0.51
2009,4,21,14.18,-5.4,4.39,14.88,98.18,7.05,9.83,2.62,29.56,0.0
2009,4,22,12.9,-2.24,5.33,13.87,98.83,4.08,5.09,3.3,37.94,1.42
2009,4,23,10.05,6.58,8.32,10.37,98.73,4.17,5.25,6.16,80.19,12.75
2009,4,24,11.94,-0.39,5.77,12.95,98.6,7.08,9.3,3.85,49.81,2.03
2009,4,25,11.69,-5.45,3.12,12.31,99.37,7.11,10.38,2.5,31.5,0.0
2009,4,26,14.14,-4.49,4.83,15.65,99.21,3.79,5.91,2.81,30.81,0.0
2009,4,27,16.56,-4.13,6.21,17.96,98.76,3.2,5.09,2.87,28.44,0.0
2009,4,28,15.23,3.22,9.23,16.55,99.15,3.59,5.01,4.88,47.06,0.0
2009,4,29,15.75,5.33,10.55,16.12,98.96,2.51,3.41,5.68,52.0,0.18
2009,4,30,19.76,7.38,13.57,20.85,98.62,3.44,4.91,6.53,49.75,1.09
2009,5,1,17.62,8.32,12.97,17.36,98.74,3.55,4.7,7.08,56.5,1.57
2009,5,2,18.84,-1.42,8.71,19.16,98.93,2.98,4.4,3.54,30.88,0.0
2009,5,3,21.2,-3.66,8.77,21.8,98.74,3.94,6.22,2.99,22.75,0.0
2009,5,4,20.74,3.94,12.34,21.37,98.6,3.27,4.81,5.31,35.19,0.0
2009,5,5,21.39,5.65,13.52,21.93,98.77,3.48,4.95,5.8,38.56,0.0
2009,5,6,22.23,7.07,14.65,22.52,98.52,4.12,5.83,6.47,39.31,0.0
2009,5,7,23.44,8.44,15.94,24.6,98.15,2.98,4.12,7.08,41.81,0.0
2009,5,8,24.87,12.65,18.76,25.41,97.75,4.48,6.09,9.52,48.19,3.59
2009,5,9,21.92,12.05,16.98,22.83,97.88,4.3,5.49,9.4,57.56,2.57
2009,5,10,15.9,5.64,10.76,17.02,98.49,2.12,2.97,5.8,52.5,0.25
2009,5,11,20.4,5.01,12.71,21.13,98.33,2.65,4.2,5.62,42.0,0.03
2009,5,12,21.61,-1.59,10.01,22.85,98.87,4.31,6.14,3.6,25.75,0.0
2009,5,13,20.85,-1.04,9.9,21.75,98.92,3.17,4.93,3.66,26.94,0.01
2009,5,14,19.24,7.69,13.47,19.9,98.68,4.99,6.45,6.71,50.44,0.69
2009,5,15,15.9,8.77,12.33,16.94,98.57,4.51,5.7,7.14,64.06,0.01
2009,5,16,18.68,5.69,12.19,20.59,98.25,2.91,4.41,6.04,50.69,0.0
2009,5,17,20.01,-4.9,7.56,20.83,98.22,5.93,9.01,2.69,19.75,0.0
2009,5,18,25.73,-5.67,10.03,26.08,97.67,5.24,7.68,2.56,14.12,0.0
2009,5,19,26.66,-1.13,12.76,27.79,97.65,4.46,6.91,3.6,18.81,0.0
2009,5,20,25.87,3.33,14.61,26.77,97.81,4.56,6.38,5.0,25.19,0.0
2009,5,21,18.98,10.19,14.58,19.55,98.29,4.98,6.62,7.93,57.31,7.68
2009,5,22,20.32,0.47,10.4,21.73,98.64,3.73,5.49,4.15,34.0,0.07
2009,5,23,24.51,-1.52,11.49,25.64,98.34,4.33,6.86,3.48,21.75,0.0
2009,5,24,24.05,2.31,13.18,24.73,98.34,2.97,4.59,4.76,27.0,0.0
2009,5,25,23.46,7.99,15.73,25.44,98.67,2.89,4.23,6.84,41.56,0.0
2009,5,26,24.05,7.75,15.9,25.37,98.85,3.66,5.09,6.71,38.94,0.0
2009,5,27,24.07,9.35,16.71,24.76,98.74,3.89,5.34,7.45,40.94,0.0
2009,5,28,21.16,9.81,15.49,21.65,98.91,3.23,4.41,7.69,49.5,1.39
2009,5,29,20.36,1.05,10.7,21.26,98.77,4.84,6.51,4.64,35.44,0.0
2009,5,30,20.55,-5.06,7.75,21.47,98.21,5.53,7.81,2.62,20.0,0.0
2009,5,31,24.23,-3.59,10.33,25.32,97.63,4.12,6.09,2.99,18.38,0.0
2009,6,1,28.19,-2.88,12.65,29.15,96.87,4.5,7.04,3.17,16.19,0.0
2009,6,2,25.73,-0.31,12.71,27.8,97.35,2.7,3.89,3.85,20.12,0.0
2009,6,3,24.6,-0.17,12.22,27.47,97.56,2.38,3.82,3.85,22.06,0.0
2009,6,4,25.25,1.98,13.62,25.47,97.28,4.58,6.49,4.64,23.31,0.0
2009,6,5,25.27,6.71,15.99,27.97,97.51,2.73,3.77,6.35,34.0,0.0
2009,6,6,18.35,11.87,15.11,19.01,97.92,3.55,4.55,8.91,66.25,5.82
2009,6,7,21.03,13.64,17.33,22.9,97.93,3.23,4.3,10.01,65.88,2.48
2009,6,8,19.68,15.6,17.64,20.55,98.01,3.23,4.29,11.35,78.06,31.32
2009,6,9,22.69,12.5,17.59,23.53,97.72,3.85,5.93,9.4,58.81,15.49
2009,6,10,24.52,6.41,15.47,24.91,97.65,6.31,9.26,6.23,35.44,0.0
2009,6,11,24.55,7.04,15.8,25.45,97.23,3.78,6.08,6.47,36.94,0.0
2009,6,12,24.12,5.91,15.02,25.44,97.63,2.32,3.48,6.1,34.5,0.0
2009,6,13,23.8,11.87,17.83,25.4,98.06,2.64,3.77,8.91,49.56,1.2
2009,6,14,24.45,12.31,18.38,25.88,98.19,1.84,2.52,9.16,50.88,0.08
2009,6,15,24.25,12.68,18.47,25.2,98.26,2.67,3.59,9.34,50.69,0.38
2009,6,16,19.05,14.84,16.95,19.58,98.31,2.29,2.98,10.86,77.38,26.89
2009,6,17,22.22,17.1,19.65,23.99,98.17,2.32,3.12,12.45,75.44,0.98
2009,6,18,23.06,19.79,21.42,23.93,97.9,3.72,4.96,14.89,83.0,7.77
2009,6,19,25.16,12.86,19.01,25.15,97.23,4.21,6.15,10.62,56.31,3.8
2009,6,20,25.49,6.59,16.04,25.81,97.14,3.79,5.95,6.35,34.88,0.0
2009,6,21,25.25,6.43,15.84,25.3,97.16,4.98,7.66,6.29,33.81,0.02
2009,6,22,25.36,7.69,16.52,26.25,97.54,4.02,6.12,6.84,35.19,0.0
2009,6,23,27.49,9.18,18.33,28.12,97.34,2.55,3.84,7.57,36.0,0.0
2009,6,24,29.82,9.22,19.51,30.26,97.22,3.52,5.44,7.63,33.06,0.0
2009,6,25,28.77,12.33,20.55,29.73,97.42,3.91,5.59,9.52,40.56,0.0
2009,6,26,28.87,15.58,22.23,30.04,97.44,3.23,4.44,11.47,48.69,0.0
2009,6,27,28.15,17.71,22.93,29.07,97.32,2.23,3.06,13.12,55.94,0.04
2009,6,28,28.65,7.01,17.83,29.49,97.29,2.98,4.61,6.96,33.31,0.06
2009,6,29,27.23,7.09,17.15,27.85,97.16,4.96,7.7,6.59,30.81,0.01
2009,6,30,26.86,9.72,18.29,28.15,97.56,4.35,6.96,7.69,36.62,0.0
2009,7,1,27.22,10.58,18.9,28.22,97.86,3.89,5.66,8.24,37.31,0.0
2009,7,2,28.33,11.62,19.98,30.08,97.9,2.83,4.44,8.79,38.81,0.0
2009,7,3,29.61,13.5,21.55,30.96,97.65,2.61,3.73,9.95,40.69,0.0
2009,7,4,27.52,17.65,22.59,28.69,97.74,2.53,3.63,13.0,56.06,1.49
2009,7,5,27.36,19.51,23.44,27.8,97.95,2.95,4.12,14.59,64.5,13.95
2009,7,6,25.77,20.97,23.37,27.07,98.04,2.3,3.0,15.93,76.88,8.72
2009,7,7,28.35,16.71,22.53,30.08,97.94,2.1,3.0,12.51,57.0,0.24
2009,7,8,24.39,17.5,20.94,24.31,97.79,2.48,3.31,12.88,66.06,5.6
2009,7,9,26.8,11.28,19.04,27.8,97.52,2.6,3.78,8.73,45.38,0.0
2009,7,10,28.4,14.55,21.48,29.4,97.7,2.77,3.78,10.8,45.94,0.4
2009,7,11,25.51,19.86,22.69,25.55,97.8,1.35,2.17,14.89,71.69,6.13
2009,7,12,26.54,18.35,22.44,27.97,97.56,3.04,4.16,13.55,64.94,0.44
2009,7,13,24.69,20.53,22.61,24.96,97.68,2.03,2.8,15.56,78.19,24.05
2009,7,14,26.91,17.39,22.15,27.49,97.5,1.55,2.3,12.88,61.5,6.13
2009,7,15,27.55,15.68,21.62,27.72,97.78,2.83,4.27,11.6,50.69,0.0
2009,7,16,27.17,18.82,23.0,27.73,97.55,3.42,4.59,13.98,62.44,0.61
2009,7,17,22.51,20.9,21.7,22.68,97.49,2.62,3.81,15.93,90.69,45.62
2009,7,18,25.62,19.78,22.69,26.23,97.63,2.75,4.25,14.83,72.56,0.34
2009,7,19,26.48,22.16,24.32,26.64,97.74,2.96,4.35,17.21,78.31,12.24
2009,7,20,27.4,20.84,24.12,27.85,97.57,2.16,3.18,15.87,71.12,3.91
2009,7,21,27.32,19.73,23.52,27.8,97.75,2.7,3.87,14.77,65.25,0.01
2009,7,22,26.84,21.85,24.34,27.33,97.43,1.92,2.64,16.97,76.31,12.47
2009,7,23,24.58,21.23,22.91,25.41,97.41,2.65,3.65,16.3,82.69,14.36
2009,7,24,22.9,19.37,21.13,23.53,97.83,2.84,3.96,14.4,81.5,5.24
2009,7,25,23.87,17.03,20.45,24.61,98.16,2.53,3.86,12.39,67.94,0.01
2009,7,26,25.0,16.95,20.98,25.43,98.07,2.36,3.4,12.33,63.25,0.0
2009,7,27,23.17,17.51,20.34,23.03,97.93,2.09,2.99,12.82,71.25,0.0
2009,7,28,23.99,17.92,20.95,24.43,97.8,2.04,2.59,13.18,70.25,1.22
2009,7,29,25.12,19.62,22.37,25.63,98.06,1.77,2.33,14.65,72.75,0.95
2009,7,30,25.37,20.55,22.96,25.43,98.19,2.12,2.86,15.44,75.56,13.34
2009,7,31,25.46,20.55,23.01,25.97,98.28,1.62,2.01,15.44,75.31,1.47
2009,8,1,24.78,21.08,22.93,24.87,98.0,1.8,2.44,16.05,80.88,11.96
2009,8,2,25.83,20.01,22.93,26.42,97.92,2.35,3.29,15.01,73.75,2.05
2009,8,3,25.4,19.73,22.56,26.05,98.21,2.23,3.17,14.71,72.69,0.0
2009,8,4,24.64,19.05,21.84,25.07,98.3,1.85,2.46,14.1,72.75,0.63
2009,8,5,23.99,19.56,21.78,24.8,98.28,1.73,2.16,14.53,77.31,0.47
2009,8,6,23.58,20.05,21.82,24.29,98.38,1.98,2.88,14.95,81.94,1.63
2009,8,7,24.76,20.14,22.45,25.72,98.46,2.04,2.89,15.01,77.19,0.01
2009,8,8,25.3,20.59,22.94,26.13,98.31,2.2,3.01,15.5,76.69,0.05
2009,8,9,24.69,21.05,22.87,24.92,98.08,1.84,2.55,15.99,80.81,7.75
2009,8,10,26.54,17.46,22.0,27.02,98.11,1.87,3.02,13.0,63.81,0.03
2009,8,11,26.58,10.38,18.48,26.65,98.07,2.75,4.29,8.18,41.62,0.0
2009,8,12,27.83,11.3,19.56,27.4,97.74,2.88,4.27,8.61,39.56,0.0
2009,8,13,27.55,12.38,19.97,27.72,97.85,2.55,3.88,9.28,42.69,0.0
2009,8,14,27.76,14.33,21.05,27.58,97.96,3.34,4.85,10.5,47.56,0.23
2009,8,15,27.36,16.25,21.8,27.63,98.29,2.28,3.23,11.84,53.0,0.14
2009,8,16,25.5,21.61,23.55,25.96,98.56,2.08,2.91,16.48,80.44,4.08
2009,8,17,22.86,20.24,21.55,23.0,98.58,2.51,3.48,15.2,85.94,4.87
2009,8,18,23.1,18.61,20.86,23.63,98.52,1.46,1.91,13.67,76.69,2.53
2009,8,19,23.77,18.63,21.2,23.83,98.05,2.33,4.17,13.92,74.5,19.4
2009,8,20,25.87,12.71,19.29,25.86,98.2,3.1,5.16,9.46,47.88,0.11
2009,8,21,25.03,11.73,18.38,25.35,98.39,2.7,4.35,8.85,47.25,0.76
2009,8,22,23.35,12.3,17.83,23.97,98.44,2.91,4.34,9.16,53.56,0.01
2009,8,23,25.48,12.5,18.99,25.81,98.5,2.88,4.37,9.28,49.56,0.0
2009,8,24,22.49,17.23,19.87,23.12,98.74,1.75,2.45,12.45,73.62,0.31
2009,8,25,21.68,18.99,20.33,21.65,98.24,1.05,1.39,14.04,84.75,2.39
2009,8,26,24.17,16.82,20.49,24.68,97.88,3.69,5.34,12.27,66.44,0.29
2009,8,27,24.18,11.33,17.76,24.3,97.95,3.4,5.49,8.67,49.12,0.27
2009,8,28,21.58,7.84,14.72,22.37,98.9,3.42,5.57,6.77,45.31,0.0
2009,8,29,19.83,10.33,15.08,20.63,99.18,2.53,3.64,7.93,56.81,0.0
2009,8,30,19.58,12.73,16.15,20.51,98.84,3.09,4.38,9.34,67.69,1.09
2009,8,31,20.51,14.4,17.45,21.12,98.74,3.02,4.47,10.38,71.19,1.16
2009,9,1,21.44,13.9,17.68,21.88,98.82,2.99,4.33,10.07,65.25,0.07
2009,9,2,21.86,15.16,18.51,22.37,98.87,2.25,3.36,10.93,67.69,0.09
2009,9,3,22.29,16.48,19.38,22.77,98.79,1.58,2.1,11.9,71.25,0.63
2009,9,4,21.84,18.94,20.4,22.01,98.33,1.9,2.7,13.98,84.31,4.21
2009,9,5,22.74,18.56,20.65,23.26,98.26,2.56,3.73,13.67,79.06,1.54
2009,9,6,16.03,11.93,13.98,16.47,98.93,2.73,3.98,8.91,77.12,12.16
2009,9,7,18.55,9.4,13.98,19.32,98.92,1.74,2.72,7.57,59.75,0.75
2009,9,8,19.04,3.95,11.5,19.4,98.96,2.39,4.16,5.19,40.81,0.04
2009,9,9,20.46,5.51,12.98,20.4,98.86,3.13,5.45,5.8,40.56,0.0
2009,9,10,21.75,8.36,15.05,21.81,98.52,3.06,4.39,7.02,45.5,0.06
2009,9,11,21.01,6.64,13.82,21.15,98.32,5.27,7.77,6.35,44.31,0.0
2009,9,12,21.04,4.44,12.74,21.57,98.76,4.2,6.64,5.37,35.81,0.0
2009,9,13,20.71,5.64,13.17,21.08,98.71,3.21,5.13,5.86,41.25,0.0
2009,9,14,22.24,6.2,14.23,22.38,98.41,3.45,5.5,6.16,40.94,0.0
2009,9,15,21.73,4.78,13.26,22.43,98.59,3.17,5.45,5.62,37.69,0.0
2009,9,16,22.02,12.16,17.09,22.58,98.43,3.02,4.46,9.03,56.19,0.01
2009,9,17,22.57,15.03,18.8,23.26,98.49,2.2,3.05,10.86,65.56,0.0
2009,9,18,20.96,15.51,18.23,21.66,99.03,2.8,4.05,11.17,73.25,0.0
2009,9,19,19.38,13.69,16.54,20.18,98.76,3.15,4.11,9.95,71.56,0.67
2009,9,20,16.78,-0.91,7.94,17.27,98.79,4.52,6.84,4.03,36.56,4.68
2009,9,21,16.9,0.48,8.69,17.0,98.7,3.77,6.04,4.09,37.56,0.0
2009,9,22,17.65,3.69,10.67,17.83,98.65,3.92,6.12,5.07,43.69,0.0
2009,9,23,18.55,4.77,11.66,18.75,98.81,2.78,3.95,5.55,46.25,0.0
2009,9,24,19.89,13.17,16.53,20.5,98.99,2.2,3.2,9.58,67.5,0.0
2009,9,25,20.28,15.99,18.14,20.37,99.03,1.98,2.85,11.54,77.88,8.47
2009,9,26,19.54,16.85,18.19,19.81,99.04,1.74,2.55,12.15,85.75,2.85
2009,9,27,19.55,13.12,16.33,20.31,98.99,1.53,2.28,9.58,71.06,0.19
2009,9,28,18.41,4.04,11.23,18.84,99.27,3.13,4.87,5.25,43.06,0.0
2009,9,29,18.58,14.58,16.58,18.96,99.35,2.68,3.96,10.5,79.19,0.0
2009,9,30,19.89,15.72,17.8,20.37,99.05,2.36,3.64,11.29,78.75,0.41
2009,10,1,20.11,8.48,14.3,20.47,98.92,3.84,6.31,7.32,53.38,1.64
2009,10,2,17.46,-0.23,8.62,17.68,98.82,4.23,7.33,3.85,34.75,0.46
2009,10,3,15.92,-0.58,7.67,16.53,98.81,4.07,6.45,3.78,36.12,0.0
2009,10,4,14.74,-1.18,6.78,15.18,99.12,4.07,6.27,3.6,36.94,0.0
2009,10,5,16.12,-0.64,7.74,16.15,98.79,3.62,5.84,3.72,37.19,0.0
2009,10,6,15.24,0.52,7.88,15.51,99.54,4.21,6.12,4.09,39.31,0.0
2009,10,7,12.62,0.93,6.77,12.58,99.67,2.16,3.19,4.21,49.12,0.01
2009,10,8,12.8,6.26,9.53,12.86,99.13,2.3,3.41,5.98,65.19,0.3
2009,10,9,13.69,5.76,9.73,14.33,99.36,1.67,2.45,5.8,62.44,0.0
2009,10,10,13.52,3.99,8.76,13.64,99.73,2.5,3.66,5.19,55.0,0.0
2009,10,11,13.28,7.73,10.5,13.2,99.72,2.07,2.9,6.59,70.19,0.26
2009,10,12,14.45,4.33,9.39,14.66,99.22,3.45,5.7,5.37,56.88,0.0
2009,10,13,13.8,-1.93,5.94,13.68,99.28,5.91,9.19,3.36,37.25,0.9
2009,10,14,14.64,-3.03,5.8,14.55,99.27,4.62,6.77,3.11,33.19,0.0
2009,10,15,16.03,0.53,8.28,15.95,98.82,3.41,5.54,4.09,39.06,0.01
2009,10,16,13.02,-1.04,5.99,12.82,98.16,6.66,9.88,3.66,40.69,0.0
2009,10,17,12.57,-2.63,4.97,12.62,98.22,3.6,5.82,3.23,38.44,0.0
2009,10,18,11.09,-4.02,3.54,10.64,97.87,6.8,9.6,3.05,38.0,0.0
2009,10,19,7.28,-10.17,-1.45,7.32,98.66,4.68,7.19,1.77,29.38,0.0
2009,10,20,9.32,-5.28,2.01,8.88,98.69,4.58,7.07,2.62,41.06,0.0
2009,10,21,9.45,-5.69,1.88,9.13,99.22,3.99,6.16,2.5,37.12,0.0
2009,10,22,13.15,-1.27,5.94,13.04,98.99,3.39,5.71,3.54,41.31,0.0
2009,10,23,13.1,1.99,7.55,11.93,98.93,2.32,3.22,4.46,49.12,0.0
2009,10,24,13.62,5.04,9.33,13.4,98.82,2.58,4.09,5.62,61.88,0.0
2009,10,25,13.44,3.16,8.3,11.95,99.05,2.38,3.77,4.94,52.31,0.35
2009,10,26,12.58,-2.45,5.07,11.4,99.31,3.69,5.64,3.23,38.88,0.0
2009,10,27,9.94,3.99,6.97,9.93,99.23,2.88,4.19,5.13,69.94,0.0
2009,10,28,12.19,4.62,8.4,11.83,98.92,2.16,3.2,5.43,66.75,0.0
2009,10,29,13.69,-3.63,5.03,11.49,99.13,2.95,4.3,3.05,37.06,0.0
2009,10,30,6.8,-4.94,0.93,6.72,99.85,3.07,4.51,2.69,46.5,10.08
2009,10,31,5.93,0.12,3.02,6.05,99.73,2.4,3.6,3.85,70.25,1.52
2009,11,1,-1.76,-7.41,-4.58,-1.97,100.68,4.45,6.44,2.26,65.5,7.64
2009,11,2,-3.47,-13.68,-8.57,-4.34,101.11,5.18,7.86,1.22,43.69,0.0
2009,11,3,0.54,-9.31,-4.38,-1.3,99.85,2.73,4.02,1.83,49.44,0.0
2009,11,4,4.47,-4.88,-0.2,3.09,99.41,3.3,5.28,2.69,54.75,0.0
2009,11,5,7.42,-2.94,2.24,6.11,99.2,3.19,4.92,3.11,51.25,0.0
2009,11,6,7.87,-0.42,3.73,6.17,98.53,2.03,2.95,3.78,58.81,0.0
2009,11,7,9.97,2.16,6.07,8.45,98.34,2.2,3.38,4.58,62.19,0.0
2009,11,8,7.77,-0.38,3.69,7.26,99.26,2.77,3.99,3.78,58.94,0.01
2009,11,9,2.24,-5.92,-1.85,2.75,100.0,2.88,4.1,2.44,55.0,0.96
2009,11,10,-1.46,-9.04,-5.25,-2.02,100.25,2.53,3.38,1.89,56.31,2.45
2009,11,11,-0.67,-10.71,-5.69,-0.78,100.67,1.98,2.91,1.59,46.81,0.15
2009,11,12,-2.68,-6.45,-4.56,-3.23,100.46,1.96,2.68,2.32,77.0,3.89
2009,11,13,-1.67,-8.13,-4.9,-3.23,99.78,3.0,4.72,2.01,63.56,0.0
2009,11,14,-3.07,-13.63,-8.35,-3.35,99.92,5.93,9.01,1.22,42.5,0.0
2009,11,15,-4.76,-16.17,-10.47,-4.63,100.44,6.01,8.46,0.98,38.0,0.0
2009,11,16,-4.79,-16.31,-10.55,-4.67,100.88,5.21,7.43,0.92,37.56,0.0
2009,11,17,-4.52,-14.38,-9.45,-5.53,100.46,3.59,5.55,1.16,45.62,0.0
2009,11,18,-3.56,-13.06,-8.31,-4.49,100.17,3.56,5.84,1.28,48.19,0.0
2009,11,19,-4.53,-12.91,-8.72,-4.99,100.59,3.05,4.8,1.34,52.81,0.0
2009,11,20,-3.48,-13.62,-8.55,-4.25,100.54,4.64,7.34,1.22,46.75,0.0
2009,11,21,-3.04,-11.78,-7.41,-3.86,99.84,2.73,4.23,1.46,51.62,0.0
2009,11,22,-0.21,-8.11,-4.16,-1.56,99.16,2.82,4.31,2.01,56.81,0.0
2009,11,23,0.45,-7.33,-3.44,-0.64,99.38,2.73,4.13,2.2,56.94,0.0
2009,11,24,1.71,-4.88,-1.58,0.44,99.07,3.18,5.45,2.69,63.0,0.0
2009,11,25,-0.8,-7.62,-4.21,-0.77,99.74,3.36,5.1,2.14,60.06,0.0
2009,11,26,0.89,-3.64,-1.38,-0.0,99.68,1.49,2.15,2.93,73.94,0.0
2009,11,27,-0.38,-7.72,-4.05,-1.38,100.65,1.73,2.66,2.08,58.12,0.0
